county_name,precinct_name,candidate_ballot_name,yes_votes,district
Nodaway,ATCHISON (CLEARMONT),Allen Andrews,123,1
Nodaway,GRANT (BARNARD),Allen Andrews,198,1
Nodaway,GREEN (QUITMAN),Allen Andrews,73,1
Nodaway,HOPKINS (HOPKINS),Allen Andrews,160,1
Nodaway,HUGHES (GRAHAM),Allen Andrews,174,1
Nodaway,INDEPENDENCE (PARNELL),Allen Andrews,91,1
Nodaway,JACKSON (RAVENWOOD),Allen Andrews,349,1
Nodaway,JEFFERSON (CONCEPTION JCT),Allen Andrews,224,1
Nodaway,LINCOLN (ELMO),Allen Andrews,131,1
Nodaway,MONROE (SKIDMORE),Allen Andrews,137,1
Nodaway,NODAWAY (BURL JCT),Allen Andrews,221,1
Nodaway,UNION (PICKERING),Allen Andrews,146,1
Nodaway,WASHINGTON (GUILFORD),Allen Andrews,118,1
Nodaway,WHITE CLOUD,Allen Andrews,174,1
Nodaway,POLK A-POLK D,Allen Andrews,1139,1
Nodaway,POLK E,Allen Andrews,492,1
Nodaway,POLK B-POLK C,Allen Andrews,1343,1
Nodaway,ABSENTEE,Allen Andrews,457,1
Nodaway,PROVISIONAL,Allen Andrews,5,1
Nodaway,ATCHISON (CLEARMONT),Paul Taylor,36,1
Nodaway,GRANT (BARNARD),Paul Taylor,48,1
Nodaway,GREEN (QUITMAN),Paul Taylor,22,1
Nodaway,HOPKINS (HOPKINS),Paul Taylor,60,1
Nodaway,HUGHES (GRAHAM),Paul Taylor,19,1
Nodaway,INDEPENDENCE (PARNELL),Paul Taylor,20,1
Nodaway,JACKSON (RAVENWOOD),Paul Taylor,40,1
Nodaway,JEFFERSON (CONCEPTION JCT),Paul Taylor,65,1
Nodaway,LINCOLN (ELMO),Paul Taylor,23,1
Nodaway,MONROE (SKIDMORE),Paul Taylor,41,1
Nodaway,NODAWAY (BURL JCT),Paul Taylor,68,1
Nodaway,UNION (PICKERING),Paul Taylor,28,1
Nodaway,WASHINGTON (GUILFORD),Paul Taylor,21,1
Nodaway,WHITE CLOUD,Paul Taylor,29,1
Nodaway,POLK A-POLK D,Paul Taylor,582,1
Nodaway,POLK E,Paul Taylor,108,1
Nodaway,POLK B-POLK C,Paul Taylor,464,1
Nodaway,ABSENTEE,Paul Taylor,201,1
Nodaway,PROVISIONAL,Paul Taylor,2,1
Oregon,BIG APPLE,Jeffrey Pogue,240,143
Oregon,HIGHLAND,Jeffrey Pogue,181,143
Oregon,JOBE BILLMORE,Jeffrey Pogue,74,143
Oregon,JOHNSON OZARK,Jeffrey Pogue,100,143
Oregon,MOORE BLACKPOND,Jeffrey Pogue,195,143
Oregon,ABSENTEE,Jeffrey Pogue,279,143
Oregon,CEDAR BLUFF/MYRTLE,Jeffrey Pogue,151,143
Oregon,COUCH/JEFF,Jeffrey Pogue,174,143
Oregon,KING/PINEY/WOOD,Jeffrey Pogue,766,143
Oregon,THAYER 1 & 2,Jeffrey Pogue,986,143
Osage,FREEDOM,Aaron D. Griesheimer,137,61
Osage,LINN 1 NORTH (ST GEORGE),Aaron D. Griesheimer,382,61
Osage,CHAMOIS,Aaron D. Griesheimer,258,61
Osage,WESTPHALIA,Aaron D. Griesheimer,80,61
Osage,LOOSE CREEK,Aaron D. Griesheimer,923,61
Osage,ABSENTEE,Aaron D. Griesheimer,129,61
Osage,FREEDOM,Pamela A. Menefee,37,61
Osage,LINN 1 NORTH (ST GEORGE),Pamela A. Menefee,103,61
Osage,CHAMOIS,Pamela A. Menefee,45,61
Osage,WESTPHALIA,Pamela A. Menefee,17,61
Osage,LOOSE CREEK,Pamela A. Menefee,202,61
Osage,ABSENTEE,Pamela A. Menefee,27,61
Osage,FREEDOM,Tom Hurst,71,62
Osage,LINN 1 NORTH (ST GEORGE),Tom Hurst,159,62
Osage,LINN 2 SOUTH (ST JOHN METHODIST),Tom Hurst,594,62
Osage,BELLE,Tom Hurst,349,62
Osage,FREEBURG,Tom Hurst,278,62
Osage,RICH FOUNTAIN,Tom Hurst,320,62
Osage,WESTPHALIA,Tom Hurst,707,62
Osage,META,Tom Hurst,205,62
Osage,KOELTZTOWN,Tom Hurst,209,62
Osage,LOOSE CREEK,Tom Hurst,9,62
Osage,ABSENTEE,Tom Hurst,142,62
Osage,FREEDOM,Ashley D. Fajkowski,25,62
Osage,LINN 1 NORTH (ST GEORGE),Ashley D. Fajkowski,39,62
Osage,LINN 2 SOUTH (ST JOHN METHODIST),Ashley D. Fajkowski,117,62
Osage,BELLE,Ashley D. Fajkowski,76,62
Osage,FREEBURG,Ashley D. Fajkowski,49,62
Osage,RICH FOUNTAIN,Ashley D. Fajkowski,40,62
Osage,WESTPHALIA,Ashley D. Fajkowski,104,62
Osage,META,Ashley D. Fajkowski,23,62
Osage,KOELTZTOWN,Ashley D. Fajkowski,35,62
Osage,LOOSE CREEK,Ashley D. Fajkowski,1,62
Osage,ABSENTEE,Ashley D. Fajkowski,30,62
Ozark,BARREN FORK,Karla Eslinger,310,155
Ozark,BIG CREEK,Karla Eslinger,547,155
Ozark,THORNFIELD,Karla Eslinger,217,155
Ozark,BRIDGES,Karla Eslinger,751,155
Ozark,BAYOU I,Karla Eslinger,374,155
Ozark,DAWT,Karla Eslinger,177,155
Ozark,JACKSON,Karla Eslinger,121,155
Ozark,LICK CREEK,Karla Eslinger,140,155
Ozark,PONTIAC,Karla Eslinger,115,155
Ozark,RICHLAND,Karla Eslinger,360,155
Ozark,ABSENTEE,Karla Eslinger,388,155
Pemiscot,HAYTI 2 (2012),Don Rone,187,149
Pemiscot,DEERING/BRAGGADOCIO,Don Rone,63,149
Pemiscot,BUTLER/CONCORD/GODAIR,Don Rone,159,149
Pemiscot,"HAYTI-1/HAYTI HEIGHTS 1,2,3",Don Rone,177,149
Pemiscot,WARDELL/HOMESTOWN,Don Rone,145,149
Pemiscot,PASCOLA/BRAGG CITY,Don Rone,99,149
Pemiscot,FEDERAL,Don Rone,0,149
Pemiscot,ABSENTEE,Don Rone,66,149
Pemiscot,HAYTI 2 (2012),Bill Burlison,106,149
Pemiscot,DEERING/BRAGGADOCIO,Bill Burlison,28,149
Pemiscot,BUTLER/CONCORD/GODAIR,Bill Burlison,23,149
Pemiscot,"HAYTI-1/HAYTI HEIGHTS 1,2,3",Bill Burlison,179,149
Pemiscot,WARDELL/HOMESTOWN,Bill Burlison,42,149
Pemiscot,PASCOLA/BRAGG CITY,Bill Burlison,21,149
Pemiscot,FEDERAL,Bill Burlison,0,149
Pemiscot,ABSENTEE,Bill Burlison,26,149
Pemiscot,HAYTI 2 (2012),Jackie Townes McGee,44,149
Pemiscot,DEERING/BRAGGADOCIO,Jackie Townes McGee,8,149
Pemiscot,BUTLER/CONCORD/GODAIR,Jackie Townes McGee,2,149
Pemiscot,"HAYTI-1/HAYTI HEIGHTS 1,2,3",Jackie Townes McGee,130,149
Pemiscot,WARDELL/HOMESTOWN,Jackie Townes McGee,20,149
Pemiscot,PASCOLA/BRAGG CITY,Jackie Townes McGee,2,149
Pemiscot,FEDERAL,Jackie Townes McGee,0,149
Pemiscot,ABSENTEE,Jackie Townes McGee,24,149
Pemiscot,CARUTHERSVILLE 3 (2403),Andrew McDaniel,263,150
Pemiscot,CARUTHERSVILLE 4 (2404),Andrew McDaniel,245,150
Pemiscot,VIRGINIA (3201),Andrew McDaniel,90,150
Pemiscot,DEERING/BRAGGADOCIO,Andrew McDaniel,83,150
Pemiscot,COOTER/TYLER,Andrew McDaniel,179,150
Pemiscot,STEELE/HOLLAND,Andrew McDaniel,452,150
Pemiscot,CARUTHERSVILLE 1&2,Andrew McDaniel,169,150
Pemiscot,MCCARTY/COTTONWOOD,Andrew McDaniel,236,150
Pemiscot,FEDERAL,Andrew McDaniel,0,150
Pemiscot,ABSENTEE,Andrew McDaniel,287,150
Pemiscot,CARUTHERSVILLE 3 (2403),Josh Rittenberry,180,150
Pemiscot,CARUTHERSVILLE 4 (2404),Josh Rittenberry,136,150
Pemiscot,VIRGINIA (3201),Josh Rittenberry,23,150
Pemiscot,DEERING/BRAGGADOCIO,Josh Rittenberry,26,150
Pemiscot,COOTER/TYLER,Josh Rittenberry,20,150
Pemiscot,STEELE/HOLLAND,Josh Rittenberry,123,150
Pemiscot,CARUTHERSVILLE 1&2,Josh Rittenberry,305,150
Pemiscot,MCCARTY/COTTONWOOD,Josh Rittenberry,47,150
Pemiscot,FEDERAL,Josh Rittenberry,0,150
Pemiscot,ABSENTEE,Josh Rittenberry,80,150
Perry,PERRYVILLE P-1,Dale L. Wright,588,116
Perry,PERRYVILLE P-4,Dale L. Wright,322,116
Perry,CROSSTOWN,Dale L. Wright,141,116
Perry,BREWER,Dale L. Wright,292,116
Perry,LITHIUM,Dale L. Wright,139,116
Perry,BELGIQUE/SERENO,Dale L. Wright,147,116
Perry,ABSENTEE,Dale L. Wright,131,116
Perry,PERRYVILLE P-1,Bill Kraemer,187,116
Perry,PERRYVILLE P-4,Bill Kraemer,88,116
Perry,CROSSTOWN,Bill Kraemer,34,116
Perry,BREWER,Bill Kraemer,104,116
Perry,LITHIUM,Bill Kraemer,67,116
Perry,BELGIQUE/SERENO,Bill Kraemer,44,116
Perry,ABSENTEE,Bill Kraemer,51,116
Perry,ALTENBURG,Rick Francis,230,145
Perry,FROHNA,Rick Francis,218,145
Perry,PERRYVILLE P-1,Rick Francis,30,145
Perry,PERRYVILLE P-2,Rick Francis,675,145
Perry,PERRYVILLE P-3,Rick Francis,610,145
Perry,PERRYVILLE P-5,Rick Francis,441,145
Perry,BIEHLE,Rick Francis,250,145
Perry,HIGHLAND,Rick Francis,200,145
Perry,FARRAR,Rick Francis,123,145
Perry,SILVER LAKE,Rick Francis,205,145
Perry,YOUNT,Rick Francis,229,145
Perry,LONGTOWN,Rick Francis,173,145
Perry,UNIONTOWN,Rick Francis,250,145
Perry,BELGIQUE/SERENO,Rick Francis,0,145
Perry,ABSENTEE,Rick Francis,297,145
Perry,ALTENBURG,Ronald G. Pember,25,145
Perry,FROHNA,Ronald G. Pember,25,145
Perry,PERRYVILLE P-1,Ronald G. Pember,6,145
Perry,PERRYVILLE P-2,Ronald G. Pember,191,145
Perry,PERRYVILLE P-3,Ronald G. Pember,166,145
Perry,PERRYVILLE P-5,Ronald G. Pember,68,145
Perry,BIEHLE,Ronald G. Pember,42,145
Perry,HIGHLAND,Ronald G. Pember,47,145
Perry,FARRAR,Ronald G. Pember,9,145
Perry,SILVER LAKE,Ronald G. Pember,57,145
Perry,YOUNT,Ronald G. Pember,54,145
Perry,LONGTOWN,Ronald G. Pember,17,145
Perry,UNIONTOWN,Ronald G. Pember,22,145
Perry,BELGIQUE/SERENO,Ronald G. Pember,0,145
Perry,ABSENTEE,Ronald G. Pember,78,145
Pettis,CEDAR,Bradley Pollitt,27,52
Pettis,DRESDEN,Bradley Pollitt,126,52
Pettis,FLAT CREEK,Bradley Pollitt,330,52
Pettis,PRAIRIE,Bradley Pollitt,561,52
Pettis,SEDALIA EAST,Bradley Pollitt,639,52
Pettis,SEDALIA WEST,Bradley Pollitt,263,52
Pettis,1ST WARD,Bradley Pollitt,942,52
Pettis,2ND WARD,Bradley Pollitt,522,52
Pettis,3RD WARD,Bradley Pollitt,953,52
Pettis,4TH WARD,Bradley Pollitt,1332,52
Pettis,BLACKWATER/LA MONTE,Bradley Pollitt,102,52
Pettis,GREEN RIDGE/ELK FORK/WASHINGTON,Bradley Pollitt,26,52
Pettis,LAKE CREEK/SMITHTON/BROOKING PARK,Bradley Pollitt,313,52
Pettis,ABSENTEE,Bradley Pollitt,984,52
Pettis,CEDAR,Dan Marshall,7,52
Pettis,DRESDEN,Dan Marshall,30,52
Pettis,FLAT CREEK,Dan Marshall,80,52
Pettis,PRAIRIE,Dan Marshall,88,52
Pettis,SEDALIA EAST,Dan Marshall,175,52
Pettis,SEDALIA WEST,Dan Marshall,95,52
Pettis,1ST WARD,Dan Marshall,434,52
Pettis,2ND WARD,Dan Marshall,388,52
Pettis,3RD WARD,Dan Marshall,423,52
Pettis,4TH WARD,Dan Marshall,553,52
Pettis,BLACKWATER/LA MONTE,Dan Marshall,25,52
Pettis,GREEN RIDGE/ELK FORK/WASHINGTON,Dan Marshall,8,52
Pettis,LAKE CREEK/SMITHTON/BROOKING PARK,Dan Marshall,73,52
Pettis,ABSENTEE,Dan Marshall,426,52
Pettis,FLAT CREEK,Dan Houx,282,54
Pettis,PRAIRIE,Dan Houx,450,54
Pettis,GREEN RIDGE/ELK FORK/WASHINGTON,Dan Houx,690,54
Pettis,LAKE CREEK/SMITHTON/BROOKING PARK,Dan Houx,145,54
Pettis,ABSENTEE,Dan Houx,176,54
Pettis,FLAT CREEK,James L. Williams,59,54
Pettis,PRAIRIE,James L. Williams,116,54
Pettis,GREEN RIDGE/ELK FORK/WASHINGTON,James L. Williams,160,54
Pettis,LAKE CREEK/SMITHTON/BROOKING PARK,James L. Williams,34,54
Pettis,ABSENTEE,James L. Williams,66,54
Pettis,BOWLING GREEN,Dave Muntzel,288,48
Pettis,HEATH CREEK/LONGWOOD,Dave Muntzel,327,48
Pettis,LAKE CREEK/SMITHTON/BROOKING PARK,Dave Muntzel,451,48
Pettis,ABSENTEE,Dave Muntzel,85,48
Pettis,BOWLING GREEN,Raymond (Jeff) Faubion,55,48
Pettis,HEATH CREEK/LONGWOOD,Raymond (Jeff) Faubion,70,48
Pettis,LAKE CREEK/SMITHTON/BROOKING PARK,Raymond (Jeff) Faubion,78,48
Pettis,ABSENTEE,Raymond (Jeff) Faubion,13,48
Pettis,CEDAR,Dean A. Dohrman,253,51
Pettis,DRESDEN,Dean A. Dohrman,116,51
Pettis,HOUSTONIA,Dean A. Dohrman,103,51
Pettis,HUGHESVILLE,Dean A. Dohrman,193,51
Pettis,BLACKWATER/LA MONTE,Dean A. Dohrman,354,51
Pettis,ABSENTEE,Dean A. Dohrman,88,51
Pettis,CEDAR,Vince Lutterbie,44,51
Pettis,DRESDEN,Vince Lutterbie,28,51
Pettis,HOUSTONIA,Vince Lutterbie,28,51
Pettis,HUGHESVILLE,Vince Lutterbie,24,51
Pettis,BLACKWATER/LA MONTE,Vince Lutterbie,90,51
Pettis,ABSENTEE,Vince Lutterbie,22,51
Pettis,CEDAR,William Truman (Bill) Wayne,6,51
Pettis,DRESDEN,William Truman (Bill) Wayne,4,51
Pettis,HOUSTONIA,William Truman (Bill) Wayne,3,51
Pettis,HUGHESVILLE,William Truman (Bill) Wayne,7,51
Pettis,BLACKWATER/LA MONTE,William Truman (Bill) Wayne,14,51
Pettis,ABSENTEE,William Truman (Bill) Wayne,1,51
Phelps,DILLON NORTH,Tom Hurst,545,62
Phelps,MILLER EAST,Tom Hurst,781,62
Phelps,ABSENTEE,Tom Hurst,102,62
Phelps,DILLON NORTH,Ashley D. Fajkowski,130,62
Phelps,MILLER EAST,Ashley D. Fajkowski,250,62
Phelps,ABSENTEE,Ashley D. Fajkowski,36,62
Phelps,DILLON CENTRAL,Jason Chipman,937,120
Phelps,DILLON SOUTH,Jason Chipman,490,120
Phelps,COLD SPRINGS EAST,Jason Chipman,258,120
Phelps,DAWSON,Jason Chipman,883,120
Phelps,MERAMEC NORTH & SOUTH,Jason Chipman,912,120
Phelps,ABSENTEE,Jason Chipman,260,120
Phelps,DILLON CENTRAL,Theresa Schmitt,381,120
Phelps,DILLON SOUTH,Theresa Schmitt,148,120
Phelps,COLD SPRINGS EAST,Theresa Schmitt,79,120
Phelps,DAWSON,Theresa Schmitt,333,120
Phelps,MERAMEC NORTH & SOUTH,Theresa Schmitt,357,120
Phelps,ABSENTEE,Theresa Schmitt,133,120
Phelps,JEROME,Don Mayhew,98,121
Phelps,COLD SPRINGS WEST,Don Mayhew,469,121
Phelps,ROLLA WARD 1,Don Mayhew,338,121
Phelps,ROLLA WARD 2,Don Mayhew,403,121
Phelps,ROLLA WARD 3,Don Mayhew,677,121
Phelps,ROLLA WARD 4,Don Mayhew,877,121
Phelps,ROLLA WARD 5,Don Mayhew,416,121
Phelps,ROLLA WARD 6,Don Mayhew,185,121
Phelps,ROLLA OUTSIDE SOUTH,Don Mayhew,379,121
Phelps,DOOLITTLE WARD 1,Don Mayhew,387,121
Phelps,NEWBURG WARD 1,Don Mayhew,164,121
Phelps,MILLER EAST,Don Mayhew,227,121
Phelps,ABSENTEE,Don Mayhew,367,121
Phelps,JEROME,Matt Heltz,32,121
Phelps,COLD SPRINGS WEST,Matt Heltz,159,121
Phelps,ROLLA WARD 1,Matt Heltz,339,121
Phelps,ROLLA WARD 2,Matt Heltz,315,121
Phelps,ROLLA WARD 3,Matt Heltz,429,121
Phelps,ROLLA WARD 4,Matt Heltz,444,121
Phelps,ROLLA WARD 5,Matt Heltz,249,121
Phelps,ROLLA WARD 6,Matt Heltz,198,121
Phelps,ROLLA OUTSIDE SOUTH,Matt Heltz,137,121
Phelps,DOOLITTLE WARD 1,Matt Heltz,139,121
Phelps,NEWBURG WARD 1,Matt Heltz,76,121
Phelps,MILLER EAST,Matt Heltz,64,121
Phelps,ABSENTEE,Matt Heltz,264,121
Phelps,EDGAR SPRINGS NORTH,Robert Ross,722,142
Phelps,ABSENTEE,Robert Ross,38,142
Pike,BUFFALO B,Jim Hansen,250,40
Pike,BUFFALO C,Jim Hansen,295,40
Pike,BUFFALO D,Jim Hansen,349,40
Pike,BUFFALO E,Jim Hansen,358,40
Pike,CALUMET F,Jim Hansen,335,40
Pike,PRAIRIEVILLE I,Jim Hansen,479,40
Pike,CUIVRE J-L,Jim Hansen,792,40
Pike,CUIVRE K,Jim Hansen,523,40
Pike,CUIVRE M,Jim Hansen,395,40
Pike,INDIAN R-S,Jim Hansen,208,40
Pike,SPENCER T-U,Jim Hansen,235,40
Pike,PENO V,Jim Hansen,379,40
Pike,ASHLEY NO/HARTFORD PQ,Jim Hansen,367,40
Pike,FEDERAL,Jim Hansen,0,40
Pike,ABSENTEE,Jim Hansen,301,40
Platte,16 BEVERLY/17 TRACY/28 SETTLES STATION,Brenda Shields,213,11
Platte,18/19 WESTON ET AL,Brenda Shields,897,11
Platte,23 NEW MARKET/24 DEARBORN,Brenda Shields,354,11
Platte,25 EDGERTON/26 RIDGELY,Brenda Shields,274,11
Platte,ABSENTEE,Brenda Shields,131,11
Platte,16 BEVERLY/17 TRACY/28 SETTLES STATION,Brady Lee O'Dell,80,11
Platte,18/19 WESTON ET AL,Brady Lee O'Dell,493,11
Platte,23 NEW MARKET/24 DEARBORN,Brady Lee O'Dell,153,11
Platte,25 EDGERTON/26 RIDGELY,Brady Lee O'Dell,81,11
Platte,ABSENTEE,Brady Lee O'Dell,109,11
Platte,14 PLATTE CITY,Kenneth Wilson,799,12
Platte,27 CAMDEN POINT,Kenneth Wilson,301,12
Platte,44 SEVEN BRIDGES,Kenneth Wilson,271,12
Platte,16 BEVERLY/17 TRACY/28 SETTLES STATION,Kenneth Wilson,111,12
Platte,25 EDGERTON/26 RIDGELY,Kenneth Wilson,259,12
Platte,29 HOOVER/43 SHILOH,Kenneth Wilson,641,12
Platte,ABSENTEE,Kenneth Wilson,268,12
Platte,14 PLATTE CITY,Sandy Van Wagner,596,12
Platte,27 CAMDEN POINT,Sandy Van Wagner,135,12
Platte,44 SEVEN BRIDGES,Sandy Van Wagner,184,12
Platte,16 BEVERLY/17 TRACY/28 SETTLES STATION,Sandy Van Wagner,51,12
Platte,25 EDGERTON/26 RIDGELY,Sandy Van Wagner,113,12
Platte,29 HOOVER/43 SHILOH,Sandy Van Wagner,296,12
Platte,ABSENTEE,Sandy Van Wagner,144,12
Platte,05 PARKVILLE,Vic Allred,1588,13
Platte,06 PAR 4,Vic Allred,1098,13
Platte,10 WEATHERBY LAKE,Vic Allred,610,13
Platte,12 FARLEY,Vic Allred,197,13
Platte,13 HAMPTON WEST,Vic Allred,1076,13
Platte,41 PARK HILL NORTH,Vic Allred,813,13
Platte,44 SEVEN BRIDGES,Vic Allred,1334,13
Platte,02 PRAIRIE POINT/32 TIFFANY SPRINGS,Vic Allred,1130,13
Platte,07 PLATTE HILLS/15 HAMPTON EAST,Vic Allred,790,13
Platte,29 HOOVER/43 SHILOH,Vic Allred,262,13
Platte,30 FERRELVIEW/31 MID-CONTINENT/33 LINKVILLE,Vic Allred,621,13
Platte,ABSENTEE,Vic Allred,1056,13
Platte,05 PARKVILLE,Mitch Weber,1261,13
Platte,06 PAR 4,Mitch Weber,1050,13
Platte,10 WEATHERBY LAKE,Mitch Weber,565,13
Platte,12 FARLEY,Mitch Weber,113,13
Platte,13 HAMPTON WEST,Mitch Weber,701,13
Platte,41 PARK HILL NORTH,Mitch Weber,922,13
Platte,44 SEVEN BRIDGES,Mitch Weber,641,13
Platte,02 PRAIRIE POINT/32 TIFFANY SPRINGS,Mitch Weber,1473,13
Platte,07 PLATTE HILLS/15 HAMPTON EAST,Mitch Weber,731,13
Platte,29 HOOVER/43 SHILOH,Mitch Weber,128,13
Platte,30 FERRELVIEW/31 MID-CONTINENT/33 LINKVILLE,Mitch Weber,435,13
Platte,ABSENTEE,Mitch Weber,844,13
Platte,05 PARKVILLE,Kevin Corlew,5,14
Platte,09 LAKE WAUKOMIS,Kevin Corlew,299,14
Platte,34 BARRY EAST,Kevin Corlew,998,14
Platte,35 NORTHERN HEIGHTS,Kevin Corlew,862,14
Platte,38 LINE CREEK,Kevin Corlew,980,14
Platte,40 BARRY NORTH,Kevin Corlew,967,14
Platte,42 BARRY SOUTH,Kevin Corlew,883,14
Platte,11 EMBASSY,Kevin Corlew,525,14
Platte,01 RIVERSIDE/03 NORTHMOOR,Kevin Corlew,918,14
Platte,04 HOUSTON LAKE/37 SOUTHEAST,Kevin Corlew,1106,14
Platte,08 PLATTE WOODS/36 PARK HILL,Kevin Corlew,517,14
Platte,ABSENTEE,Kevin Corlew,658,14
Platte,05 PARKVILLE,Matt Sain,15,14
Platte,09 LAKE WAUKOMIS,Matt Sain,254,14
Platte,34 BARRY EAST,Matt Sain,971,14
Platte,35 NORTHERN HEIGHTS,Matt Sain,835,14
Platte,38 LINE CREEK,Matt Sain,1047,14
Platte,40 BARRY NORTH,Matt Sain,1071,14
Platte,42 BARRY SOUTH,Matt Sain,752,14
Platte,11 EMBASSY,Matt Sain,517,14
Platte,01 RIVERSIDE/03 NORTHMOOR,Matt Sain,793,14
Platte,04 HOUSTON LAKE/37 SOUTHEAST,Matt Sain,1164,14
Platte,08 PLATTE WOODS/36 PARK HILL,Matt Sain,550,14
Platte,ABSENTEE,Matt Sain,689,14
Polk,UNION,Ann Kelley,0,127
Polk,UNION,Teri Hanna,0,127
Polk,NORTH BENTON,Mike Stephens,526,128
Polk,NORTH GREENE,Mike Stephens,348,128
Polk,JACKSON,Mike Stephens,288,128
Polk,JOHNSON,Mike Stephens,566,128
Polk,EAST LOONEY,Mike Stephens,399,128
Polk,WEST LOONEY,Mike Stephens,465,128
Polk,EAST MADISON,Mike Stephens,474,128
Polk,NORTHEAST MARION,Mike Stephens,1267,128
Polk,NORTHWEST MARION,Mike Stephens,1344,128
Polk,SOUTHEAST MARION,Mike Stephens,833,128
Polk,SOUTHWEST MARION,Mike Stephens,829,128
Polk,MOONEY,Mike Stephens,830,128
Polk,UNION,Mike Stephens,184,128
Polk,ABSENTEE,Mike Stephens,793,128
Polk,FEDERAL,Mike Stephens,2,128
Polk,NORTH BENTON,Rich Horton,87,128
Polk,NORTH GREENE,Rich Horton,101,128
Polk,JACKSON,Rich Horton,92,128
Polk,JOHNSON,Rich Horton,148,128
Polk,EAST LOONEY,Rich Horton,178,128
Polk,WEST LOONEY,Rich Horton,112,128
Polk,EAST MADISON,Rich Horton,99,128
Polk,NORTHEAST MARION,Rich Horton,307,128
Polk,NORTHWEST MARION,Rich Horton,273,128
Polk,SOUTHEAST MARION,Rich Horton,213,128
Polk,SOUTHWEST MARION,Rich Horton,186,128
Polk,MOONEY,Rich Horton,370,128
Polk,UNION,Rich Horton,48,128
Polk,ABSENTEE,Rich Horton,255,128
Polk,FEDERAL,Rich Horton,0,128
Pulaski,CROCKER,Steve Lynch,5,122
Pulaski,DIXON,Steve Lynch,6,122
Pulaski,LAQUEY,Steve Lynch,1009,122
Pulaski,RICHLAND,Steve Lynch,136,122
Pulaski,ST ROBERT,Steve Lynch,1782,122
Pulaski,WAYNESVILLE,Steve Lynch,2043,122
Pulaski,ABSENTEE,Steve Lynch,680,122
Pulaski,CROCKER,Don Mayhew,912,121
Pulaski,DIXON,Don Mayhew,1212,121
Pulaski,LAQUEY,Don Mayhew,0,121
Pulaski,RICHLAND,Don Mayhew,433,121
Pulaski,ST ROBERT,Don Mayhew,35,121
Pulaski,SWEDEBORG,Don Mayhew,183,121
Pulaski,WAYNESVILLE,Don Mayhew,14,121
Pulaski,ABSENTEE,Don Mayhew,220,121
Pulaski,CROCKER,Matt Heltz,193,121
Pulaski,DIXON,Matt Heltz,262,121
Pulaski,LAQUEY,Matt Heltz,0,121
Pulaski,RICHLAND,Matt Heltz,137,121
Pulaski,ST ROBERT,Matt Heltz,7,121
Pulaski,SWEDEBORG,Matt Heltz,44,121
Pulaski,WAYNESVILLE,Matt Heltz,0,121
Pulaski,ABSENTEE,Matt Heltz,56,121
Pulaski,BIG PINEY,Robert Ross,103,142
Pulaski,DIXON,Robert Ross,0,142
Pulaski,LAQUEY,Robert Ross,70,142
Pulaski,ST ROBERT,Robert Ross,321,142
Pulaski,ABSENTEE,Robert Ross,56,142
Putnam,EL ELM(WORTHINGTON/MARTINSTOWN,Danny Busick,164,3
Putnam,GR GRANT,Danny Busick,57,3
Putnam,LB LIBERTY,Danny Busick,81,3
Putnam,LI LINCOLN,Danny Busick,106,3
Putnam,ME MEDICINE,Danny Busick,60,3
Putnam,YO YORK,Danny Busick,69,3
Putnam,UNION NE,Danny Busick,457,3
Putnam,UNION SW,Danny Busick,409,3
Putnam,ABSENTEE,Danny Busick,200,3
Putnam,EL ELM(WORTHINGTON/MARTINSTOWN,Joni Perry,24,3
Putnam,GR GRANT,Joni Perry,12,3
Putnam,LB LIBERTY,Joni Perry,8,3
Putnam,LI LINCOLN,Joni Perry,12,3
Putnam,ME MEDICINE,Joni Perry,6,3
Putnam,YO YORK,Joni Perry,19,3
Putnam,UNION NE,Joni Perry,102,3
Putnam,UNION SW,Joni Perry,64,3
Putnam,ABSENTEE,Joni Perry,42,3
Ralls,SAVERTON,Jim Hansen,724,40
Ralls,OAKWOOD,Jim Hansen,847,40
Ralls,CENTER,Jim Hansen,407,40
Ralls,LIBERTY,Jim Hansen,122,40
Ralls,PERRY,Jim Hansen,463,40
Ralls,HASSARD,Jim Hansen,267,40
Ralls,SPENCER,Jim Hansen,565,40
Ralls,ABSENTEE,Jim Hansen,303,40
Randolph,CLARK,Cheri Toalson Reisch,220,44
Randolph,ABSENTEE,Cheri Toalson Reisch,5,44
Randolph,CLARK,Maren Bell Jones,44,44
Randolph,ABSENTEE,Maren Bell Jones,1,44
Randolph,SOUTH SUGAR CREEK,Tim Remole,363,6
Randolph,CAIRO/JACKSONVILLE,Tim Remole,685,6
Randolph,CLIFTON HILL/TH,Tim Remole,124,6
Randolph,HIGBEE/YATES,Tim Remole,0,6
Randolph,HUNTSVILLE/WESTRAN HS,Tim Remole,420,6
Randolph,MOBERLY/JEFF. AVE.,Tim Remole,402,6
Randolph,MOBERLY/CITY HALL,Tim Remole,415,6
Randolph,MOBERLY/YMCA,Tim Remole,578,6
Randolph,MOBERLY/MACC,Tim Remole,689,6
Randolph,MOBERLY/IMMANUEL,Tim Remole,314,6
Randolph,SALT SPRINGS/WESTRAN HS,Tim Remole,253,6
Randolph,UNION/N. SUGAR CRK FAMILY LIFE,Tim Remole,520,6
Randolph,ABSENTEE,Tim Remole,284,6
Randolph,SOUTH SUGAR CREEK,Mitch Wrenn,76,6
