county_name,precinct_name,candidate_ballot_name,yes_votes,district
Jackson,SN 26,Hillary Shields,268,8
Jackson,SN 27,Hillary Shields,418,8
Jackson,SN 28,Hillary Shields,323,8
Jackson,SN 29,Hillary Shields,347,8
Jackson,SN 30,Hillary Shields,371,8
Jackson,SN 31,Hillary Shields,515,8
Jackson,SN 32,Hillary Shields,325,8
Jackson,SN 33,Hillary Shields,87,8
Jackson,"SN 34, 35, 36",Hillary Shields,202,8
Jackson,SN 37,Hillary Shields,252,8
Jackson,SN 38,Hillary Shields,543,8
Jackson,SN 39,Hillary Shields,462,8
Jackson,SN 40,Hillary Shields,226,8
Jackson,SN 41,Hillary Shields,252,8
Jackson,SN 42,Hillary Shields,530,8
Jackson,"SN 43, 46",Hillary Shields,135,8
Jackson,SN 44,Hillary Shields,207,8
Jackson,SN 45,Hillary Shields,224,8
Jackson,SN 47,Hillary Shields,154,8
Jackson,SN 48,Hillary Shields,194,8
Jackson,SN 49,Hillary Shields,137,8
Jackson,SN 50,Hillary Shields,42,8
Jackson,"SN 51, 52",Hillary Shields,95,8
Jackson,"VB 01, 12",Hillary Shields,99,8
Jackson,"VB 02, 03, 13",Hillary Shields,368,8
Jackson,VB 04,Hillary Shields,0,8
Jackson,"VB 07, 08, 14",Hillary Shields,93,8
Jackson,VB 09,Hillary Shields,146,8
Jackson,"VB 10, 11, 19",Hillary Shields,432,8
Jackson,"VB 15, 16, 17, 18",Hillary Shields,173,8
Jackson,ABSENTEE,Hillary Shields,2445,8
Jasper,MCDONALD,Bill White,209,32
Jasper,NORTH MADISON,Bill White,519,32
Jasper,SOUTH MADISON,Bill White,334,32
Jasper,EAST JACKSON,Bill White,438,32
Jasper,WEST JACKSON,Bill White,351,32
Jasper,CARTHAGE 1,Bill White,287,32
Jasper,CARTHAGE 2,Bill White,331,32
Jasper,CARTHAGE 3,Bill White,492,32
Jasper,CARTHAGE 4,Bill White,861,32
Jasper,CARTHAGE 5,Bill White,573,32
Jasper,MARION,Bill White,368,32
Jasper,MONITOR,Bill White,647,32
Jasper,JASPER,Bill White,324,32
Jasper,ORONOGO 1,Bill White,552,32
Jasper,ORONOGO 2,Bill White,912,32
Jasper,LAKESIDE,Bill White,216,32
Jasper,DUENWEG,Bill White,393,32
Jasper,REX,Bill White,835,32
Jasper,TUCKAHOE,Bill White,801,32
Jasper,WEBB CITY 1,Bill White,554,32
Jasper,WEBB CITY 2,Bill White,511,32
Jasper,WEBB CITY 3,Bill White,877,32
Jasper,WEBB CITY 4,Bill White,741,32
Jasper,JOPLIN 13,Bill White,385,32
Jasper,JOPLIN 4,Bill White,823,32
Jasper,JOPLIN 23,Bill White,647,32
Jasper,JOPLIN 25,Bill White,368,32
Jasper,ZINCITE,Bill White,598,32
Jasper,JOPLIN 26,Bill White,550,32
Jasper,ALBA/NECK CITY/PURCELL,Bill White,367,32
Jasper,ASBURY/MEDOC/WACO,Bill White,262,32
Jasper,CARL JUNCTION1/CARL JUNCTION 2,Bill White,1213,32
Jasper,CARL JUNCTION 3/CARL JUNCTION,Bill White,1313,32
Jasper,"CARTERVILLE 1,2,3,4",Bill White,663,32
Jasper,CENTENNIAL/GEM/REEDS,Bill White,875,32
Jasper,JOPLIN 1/JOPLIN 8,Bill White,471,32
Jasper,JOPLIN 2/JOPLIN 3,Bill White,1108,32
Jasper,JOPLIN 5/JOPLIN 7,Bill White,431,32
Jasper,JOPLIN 10/JOPLIN 11,Bill White,526,32
Jasper,JOPLIN 12/JOPLIN 14,Bill White,324,32
Jasper,JOPLIN 15/CENTRAL CITY,Bill White,1133,32
Jasper,JOPLIN 16/JOPLIN 18,Bill White,480,32
Jasper,JOPLIN 22/JOPLIN 24,Bill White,774,32
Jasper,LINCOLN/SHERIDAN,Bill White,280,32
Jasper,PINE/PRAIRIE STAR,Bill White,319,32
Jasper,SARCOXIE 1/SARCOXIE 2/LARUSSELL,Bill White,593,32
Jasper,FEDERAL,Bill White,1,32
Jasper,ABSENTEE,Bill White,2033,32
Jasper,MULTI-PRECINCT COLLECTION,Bill White,15,32
Jasper,MCDONALD,Carolyn McGowan,31,32
Jasper,NORTH MADISON,Carolyn McGowan,71,32
Jasper,SOUTH MADISON,Carolyn McGowan,75,32
Jasper,EAST JACKSON,Carolyn McGowan,97,32
Jasper,WEST JACKSON,Carolyn McGowan,86,32
Jasper,CARTHAGE 1,Carolyn McGowan,143,32
Jasper,CARTHAGE 2,Carolyn McGowan,128,32
Jasper,CARTHAGE 3,Carolyn McGowan,171,32
Jasper,CARTHAGE 4,Carolyn McGowan,266,32
Jasper,CARTHAGE 5,Carolyn McGowan,247,32
Jasper,MARION,Carolyn McGowan,46,32
Jasper,MONITOR,Carolyn McGowan,144,32
Jasper,JASPER,Carolyn McGowan,71,32
Jasper,ORONOGO 1,Carolyn McGowan,143,32
Jasper,ORONOGO 2,Carolyn McGowan,176,32
Jasper,LAKESIDE,Carolyn McGowan,33,32
Jasper,DUENWEG,Carolyn McGowan,112,32
Jasper,REX,Carolyn McGowan,265,32
Jasper,TUCKAHOE,Carolyn McGowan,263,32
Jasper,WEBB CITY 1,Carolyn McGowan,244,32
Jasper,WEBB CITY 2,Carolyn McGowan,254,32
Jasper,WEBB CITY 3,Carolyn McGowan,352,32
Jasper,WEBB CITY 4,Carolyn McGowan,243,32
Jasper,JOPLIN 13,Carolyn McGowan,263,32
Jasper,JOPLIN 4,Carolyn McGowan,333,32
Jasper,JOPLIN 23,Carolyn McGowan,327,32
Jasper,JOPLIN 25,Carolyn McGowan,199,32
Jasper,ZINCITE,Carolyn McGowan,132,32
Jasper,JOPLIN 26,Carolyn McGowan,269,32
Jasper,ALBA/NECK CITY/PURCELL,Carolyn McGowan,94,32
Jasper,ASBURY/MEDOC/WACO,Carolyn McGowan,52,32
Jasper,CARL JUNCTION1/CARL JUNCTION 2,Carolyn McGowan,312,32
Jasper,CARL JUNCTION 3/CARL JUNCTION,Carolyn McGowan,381,32
Jasper,"CARTERVILLE 1,2,3,4",Carolyn McGowan,174,32
Jasper,CENTENNIAL/GEM/REEDS,Carolyn McGowan,181,32
Jasper,JOPLIN 1/JOPLIN 8,Carolyn McGowan,264,32
Jasper,JOPLIN 2/JOPLIN 3,Carolyn McGowan,499,32
Jasper,JOPLIN 5/JOPLIN 7,Carolyn McGowan,331,32
Jasper,JOPLIN 10/JOPLIN 11,Carolyn McGowan,334,32
Jasper,JOPLIN 12/JOPLIN 14,Carolyn McGowan,251,32
Jasper,JOPLIN 15/CENTRAL CITY,Carolyn McGowan,367,32
Jasper,JOPLIN 16/JOPLIN 18,Carolyn McGowan,307,32
Jasper,JOPLIN 22/JOPLIN 24,Carolyn McGowan,358,32
Jasper,LINCOLN/SHERIDAN,Carolyn McGowan,39,32
Jasper,PINE/PRAIRIE STAR,Carolyn McGowan,41,32
Jasper,SARCOXIE 1/SARCOXIE 2/LARUSSELL,Carolyn McGowan,112,32
Jasper,FEDERAL,Carolyn McGowan,1,32
Jasper,ABSENTEE,Carolyn McGowan,744,32
Jasper,MULTI-PRECINCT COLLECTION,Carolyn McGowan,6,32
Jasper,MCDONALD,Conon Gillis,5,32
Jasper,NORTH MADISON,Conon Gillis,7,32
Jasper,SOUTH MADISON,Conon Gillis,3,32
Jasper,EAST JACKSON,Conon Gillis,14,32
Jasper,WEST JACKSON,Conon Gillis,14,32
Jasper,CARTHAGE 1,Conon Gillis,18,32
Jasper,CARTHAGE 2,Conon Gillis,15,32
Jasper,CARTHAGE 3,Conon Gillis,21,32
Jasper,CARTHAGE 4,Conon Gillis,34,32
Jasper,CARTHAGE 5,Conon Gillis,36,32
Jasper,MARION,Conon Gillis,5,32
Jasper,MONITOR,Conon Gillis,25,32
Jasper,JASPER,Conon Gillis,15,32
Jasper,ORONOGO 1,Conon Gillis,16,32
Jasper,ORONOGO 2,Conon Gillis,27,32
Jasper,LAKESIDE,Conon Gillis,3,32
Jasper,DUENWEG,Conon Gillis,21,32
Jasper,REX,Conon Gillis,29,32
Jasper,TUCKAHOE,Conon Gillis,44,32
Jasper,WEBB CITY 1,Conon Gillis,35,32
Jasper,WEBB CITY 2,Conon Gillis,26,32
Jasper,WEBB CITY 3,Conon Gillis,41,32
Jasper,WEBB CITY 4,Conon Gillis,14,32
Jasper,JOPLIN 13,Conon Gillis,40,32
Jasper,JOPLIN 4,Conon Gillis,29,32
Jasper,JOPLIN 23,Conon Gillis,50,32
Jasper,JOPLIN 25,Conon Gillis,15,32
Jasper,ZINCITE,Conon Gillis,12,32
Jasper,JOPLIN 26,Conon Gillis,38,32
Jasper,ALBA/NECK CITY/PURCELL,Conon Gillis,9,32
Jasper,ASBURY/MEDOC/WACO,Conon Gillis,10,32
Jasper,CARL JUNCTION1/CARL JUNCTION 2,Conon Gillis,32,32
Jasper,CARL JUNCTION 3/CARL JUNCTION,Conon Gillis,31,32
Jasper,"CARTERVILLE 1,2,3,4",Conon Gillis,30,32
Jasper,CENTENNIAL/GEM/REEDS,Conon Gillis,31,32
Jasper,JOPLIN 1/JOPLIN 8,Conon Gillis,47,32
Jasper,JOPLIN 2/JOPLIN 3,Conon Gillis,76,32
Jasper,JOPLIN 5/JOPLIN 7,Conon Gillis,32,32
Jasper,JOPLIN 10/JOPLIN 11,Conon Gillis,45,32
Jasper,JOPLIN 12/JOPLIN 14,Conon Gillis,45,32
Jasper,JOPLIN 15/CENTRAL CITY,Conon Gillis,44,32
Jasper,JOPLIN 16/JOPLIN 18,Conon Gillis,44,32
Jasper,JOPLIN 22/JOPLIN 24,Conon Gillis,77,32
Jasper,LINCOLN/SHERIDAN,Conon Gillis,5,32
Jasper,PINE/PRAIRIE STAR,Conon Gillis,9,32
Jasper,SARCOXIE 1/SARCOXIE 2/LARUSSELL,Conon Gillis,29,32
Jasper,FEDERAL,Conon Gillis,1,32
Jasper,ABSENTEE,Conon Gillis,57,32
Jasper,MULTI-PRECINCT COLLECTION,Conon Gillis,3,32
Jefferson,MAPLE GROVE SCH,Paul Wieland,8,22
Jefferson,BIG RIVER VFW POST 5331,Paul Wieland,1354,22
Jefferson,NORTHWEST HIGH SCHOOL,Paul Wieland,718,22
Jefferson,TRANSFORMATION METHODIST CH,Paul Wieland,925,22
Jefferson,NEW EARLY CHILDHOOD CTR,Paul Wieland,946,22
Jefferson,CLYDE HAMRICK SCH,Paul Wieland,693,22
Jefferson,ANTONIA MIDDLE SCH,Paul Wieland,1087,22
Jefferson,ST PAUL'S LUTHERAN CH,Paul Wieland,1244,22
Jefferson,HILLSBORO CIVIC CTR,Paul Wieland,962,22
Jefferson,AMERICAN LEGION POST 283,Paul Wieland,1143,22
Jefferson,SALVATION ARMY,Paul Wieland,572,22
Jefferson,FOX C6 ROY WILDE SERVICE CTR,Paul Wieland,1055,22
Jefferson,NEW HOPE UNITED METHODIST CH,Paul Wieland,1179,22
Jefferson,ARNOLD VFW 2593,Paul Wieland,1206,22
Jefferson,ARNOLD RECREATION CTR,Paul Wieland,1074,22
Jefferson,RIDGEWOOD MIDDLE SCH,Paul Wieland,1364,22
Jefferson,LONEDELL SCH,Paul Wieland,601,22
Jefferson,SIMPSON ELEMENTARY SCH,Paul Wieland,1139,22
Jefferson,SECKMAN MIDDLE SCH,Paul Wieland,1621,22
Jefferson,WINDSOR INTERMEDIATE SCH,Paul Wieland,1778,22
Jefferson,WINDSOR LIBRARY JC,Paul Wieland,1161,22
Jefferson,VICTORY CHURCH YOUTH CTR,Paul Wieland,1743,22
Jefferson,PEVELY CITY HALL,Paul Wieland,1046,22
Jefferson,HERCULANEUM AMVETS POST 42,Paul Wieland,839,22
Jefferson,MISSISSIPPI RIVER EAGLES,Paul Wieland,820,22
Jefferson,FESTUS K.C. HALL,Paul Wieland,229,22
Jefferson,FIRST UNITED METHODIST CH,Paul Wieland,1071,22
Jefferson,FESTUS MIDDLE SCHOOL,Paul Wieland,711,22
Jefferson,FAITH BAPTIST CH,Paul Wieland,40,22
Jefferson,PACIFIC FIREHOUSE 3,Paul Wieland,390,22
Jefferson,ST. JOSEPH HILL INFIRMARY,Paul Wieland,849,22
Jefferson,EUREKA FIREHOUSE 3,Paul Wieland,358,22
Jefferson,JEFFERSON CO HEALTH DEPT - HIGH RIDGE,Paul Wieland,981,22
Jefferson,ALL GODS CHILDREN CAMP,Paul Wieland,1245,22
Jefferson,WOODRIDGE MIDDLE SCH,Paul Wieland,762,22
Jefferson,BRENNAN WOODS ELEM SCH,Paul Wieland,1151,22
Jefferson,MURPHY ELEMENTARY SCH,Paul Wieland,1371,22
Jefferson,GEORGE GUFFEY ELEM SCH,Paul Wieland,1245,22
Jefferson,SALINE VALLEY FIREHOUSE #1,Paul Wieland,460,22
Jefferson,MERAMEC HEIGHTS ELEM SCH,Paul Wieland,511,22
Jefferson,HEMATITE CHRISTIAN CH,Paul Wieland,68,22
Jefferson,ABSENTEE,Paul Wieland,2836,22
Jefferson,MAPLE GROVE SCH,Robert Butler,1,22
Jefferson,BIG RIVER VFW POST 5331,Robert Butler,709,22
Jefferson,NORTHWEST HIGH SCHOOL,Robert Butler,486,22
Jefferson,TRANSFORMATION METHODIST CH,Robert Butler,476,22
Jefferson,NEW EARLY CHILDHOOD CTR,Robert Butler,545,22
Jefferson,CLYDE HAMRICK SCH,Robert Butler,429,22
Jefferson,ANTONIA MIDDLE SCH,Robert Butler,606,22
Jefferson,ST PAUL'S LUTHERAN CH,Robert Butler,815,22
Jefferson,HILLSBORO CIVIC CTR,Robert Butler,548,22
Jefferson,AMERICAN LEGION POST 283,Robert Butler,693,22
Jefferson,SALVATION ARMY,Robert Butler,503,22
Jefferson,FOX C6 ROY WILDE SERVICE CTR,Robert Butler,764,22
Jefferson,NEW HOPE UNITED METHODIST CH,Robert Butler,824,22
Jefferson,ARNOLD VFW 2593,Robert Butler,916,22
Jefferson,ARNOLD RECREATION CTR,Robert Butler,807,22
Jefferson,RIDGEWOOD MIDDLE SCH,Robert Butler,820,22
Jefferson,LONEDELL SCH,Robert Butler,441,22
Jefferson,SIMPSON ELEMENTARY SCH,Robert Butler,847,22
Jefferson,SECKMAN MIDDLE SCH,Robert Butler,1027,22
Jefferson,WINDSOR INTERMEDIATE SCH,Robert Butler,1186,22
Jefferson,WINDSOR LIBRARY JC,Robert Butler,798,22
Jefferson,VICTORY CHURCH YOUTH CTR,Robert Butler,869,22
Jefferson,PEVELY CITY HALL,Robert Butler,658,22
Jefferson,HERCULANEUM AMVETS POST 42,Robert Butler,552,22
Jefferson,MISSISSIPPI RIVER EAGLES,Robert Butler,741,22
Jefferson,FESTUS K.C. HALL,Robert Butler,227,22
Jefferson,FIRST UNITED METHODIST CH,Robert Butler,773,22
Jefferson,FESTUS MIDDLE SCHOOL,Robert Butler,464,22
Jefferson,FAITH BAPTIST CH,Robert Butler,32,22
Jefferson,PACIFIC FIREHOUSE 3,Robert Butler,288,22
Jefferson,ST. JOSEPH HILL INFIRMARY,Robert Butler,478,22
Jefferson,EUREKA FIREHOUSE 3,Robert Butler,183,22
Jefferson,JEFFERSON CO HEALTH DEPT - HIGH RIDGE,Robert Butler,555,22
Jefferson,ALL GODS CHILDREN CAMP,Robert Butler,941,22
Jefferson,WOODRIDGE MIDDLE SCH,Robert Butler,447,22
Jefferson,BRENNAN WOODS ELEM SCH,Robert Butler,826,22
Jefferson,MURPHY ELEMENTARY SCH,Robert Butler,893,22
Jefferson,GEORGE GUFFEY ELEM SCH,Robert Butler,977,22
Jefferson,SALINE VALLEY FIREHOUSE #1,Robert Butler,331,22
Jefferson,MERAMEC HEIGHTS ELEM SCH,Robert Butler,364,22
Jefferson,HEMATITE CHRISTIAN CH,Robert Butler,40,22
Jefferson,ABSENTEE,Robert Butler,2023,22
Jefferson,MAPLE GROVE SCH,Richie Camden,0,22
Jefferson,BIG RIVER VFW POST 5331,Richie Camden,69,22
Jefferson,NORTHWEST HIGH SCHOOL,Richie Camden,41,22
Jefferson,TRANSFORMATION METHODIST CH,Richie Camden,33,22
Jefferson,NEW EARLY CHILDHOOD CTR,Richie Camden,82,22
Jefferson,CLYDE HAMRICK SCH,Richie Camden,33,22
Jefferson,ANTONIA MIDDLE SCH,Richie Camden,38,22
Jefferson,ST PAUL'S LUTHERAN CH,Richie Camden,73,22
Jefferson,HILLSBORO CIVIC CTR,Richie Camden,42,22
Jefferson,AMERICAN LEGION POST 283,Richie Camden,44,22
Jefferson,SALVATION ARMY,Richie Camden,40,22
Jefferson,FOX C6 ROY WILDE SERVICE CTR,Richie Camden,47,22
Jefferson,NEW HOPE UNITED METHODIST CH,Richie Camden,50,22
Jefferson,ARNOLD VFW 2593,Richie Camden,66,22
Jefferson,ARNOLD RECREATION CTR,Richie Camden,55,22
Jefferson,RIDGEWOOD MIDDLE SCH,Richie Camden,62,22
Jefferson,LONEDELL SCH,Richie Camden,28,22
Jefferson,SIMPSON ELEMENTARY SCH,Richie Camden,61,22
Jefferson,SECKMAN MIDDLE SCH,Richie Camden,74,22
Jefferson,WINDSOR INTERMEDIATE SCH,Richie Camden,84,22
Jefferson,WINDSOR LIBRARY JC,Richie Camden,54,22
Jefferson,VICTORY CHURCH YOUTH CTR,Richie Camden,82,22
Jefferson,PEVELY CITY HALL,Richie Camden,55,22
Jefferson,HERCULANEUM AMVETS POST 42,Richie Camden,46,22
Jefferson,MISSISSIPPI RIVER EAGLES,Richie Camden,60,22
Jefferson,FESTUS K.C. HALL,Richie Camden,16,22
Jefferson,FIRST UNITED METHODIST CH,Richie Camden,69,22
Jefferson,FESTUS MIDDLE SCHOOL,Richie Camden,26,22
Jefferson,FAITH BAPTIST CH,Richie Camden,1,22
Jefferson,PACIFIC FIREHOUSE 3,Richie Camden,20,22
Jefferson,ST. JOSEPH HILL INFIRMARY,Richie Camden,33,22
Jefferson,EUREKA FIREHOUSE 3,Richie Camden,12,22
Jefferson,JEFFERSON CO HEALTH DEPT - HIGH RIDGE,Richie Camden,44,22
Jefferson,ALL GODS CHILDREN CAMP,Richie Camden,75,22
Jefferson,WOODRIDGE MIDDLE SCH,Richie Camden,57,22
Jefferson,BRENNAN WOODS ELEM SCH,Richie Camden,87,22
Jefferson,MURPHY ELEMENTARY SCH,Richie Camden,55,22
Jefferson,GEORGE GUFFEY ELEM SCH,Richie Camden,76,22
Jefferson,SALINE VALLEY FIREHOUSE #1,Richie Camden,29,22
Jefferson,MERAMEC HEIGHTS ELEM SCH,Richie Camden,35,22
Jefferson,HEMATITE CHRISTIAN CH,Richie Camden,2,22
Jefferson,ABSENTEE,Richie Camden,122,22
Knox,BARING,Cindy O'Laughlin,123,18
Knox,EDINA,Cindy O'Laughlin,356,18
Knox,HURDLAND,Cindy O'Laughlin,128,18
Knox,KNOX CITY,Cindy O'Laughlin,166,18
Knox,NEWARK,Cindy O'Laughlin,74,18
Knox,NOVELTY,Cindy O'Laughlin,130,18
Knox,ABSENTEE,Cindy O'Laughlin,124,18
Knox,BARING,Crystal Stephens,41,18
Knox,EDINA,Crystal Stephens,165,18
Knox,HURDLAND,Crystal Stephens,48,18
Knox,KNOX CITY,Crystal Stephens,57,18
Knox,NEWARK,Crystal Stephens,34,18
Knox,NOVELTY,Crystal Stephens,29,18
Knox,ABSENTEE,Crystal Stephens,48,18
Laclede,COMMUNITY BAPTIST CHURCH,Sandy Crawford,1400,28
Laclede,CONWAY COMMUNITY CENTER,Sandy Crawford,603,28
Laclede,DRYNOB MAINTENANCE,Sandy Crawford,372,28
Laclede,FREEDOM CHURCH OF THE NAZARENE,Sandy Crawford,1569,28
Laclede,LACLEDE COUNTY SHRINE BUILDING,Sandy Crawford,718,28
Laclede,LEBANON CITY HALL,Sandy Crawford,956,28
Laclede,LEBANON LACLEDE CO. LIBRARY,Sandy Crawford,462,28
Laclede,MILLS BUILDING,Sandy Crawford,773,28
Laclede,NATIONAL GUARD ARMORY,Sandy Crawford,755,28
Laclede,PHILLIPSBURG CHRISTIAN CHURCH,Sandy Crawford,457,28
Laclede,PINE CREEK BAPTIST CHURCH,Sandy Crawford,215,28
Laclede,SLEEPER METHODIST CHURCH,Sandy Crawford,589,28
Laclede,SOUTHERN HEIGHTS CHURCH,Sandy Crawford,1447,28
Laclede,WALLACE BUILDING,Sandy Crawford,851,28
Laclede,COMMUNITY BAPTIST CHURCH,Joe Poor,226,28
Laclede,CONWAY COMMUNITY CENTER,Joe Poor,89,28
Laclede,DRYNOB MAINTENANCE,Joe Poor,78,28
Laclede,FREEDOM CHURCH OF THE NAZARENE,Joe Poor,303,28
Laclede,LACLEDE COUNTY SHRINE BUILDING,Joe Poor,215,28
Laclede,LEBANON CITY HALL,Joe Poor,245,28
Laclede,LEBANON LACLEDE CO. LIBRARY,Joe Poor,59,28
Laclede,MILLS BUILDING,Joe Poor,158,28
Laclede,NATIONAL GUARD ARMORY,Joe Poor,130,28
Laclede,PHILLIPSBURG CHRISTIAN CHURCH,Joe Poor,75,28
Laclede,PINE CREEK BAPTIST CHURCH,Joe Poor,26,28
Laclede,SLEEPER METHODIST CHURCH,Joe Poor,131,28
Laclede,SOUTHERN HEIGHTS CHURCH,Joe Poor,256,28
Laclede,WALLACE BUILDING,Joe Poor,238,28
Lewis,EWING,Cindy O'Laughlin,503,18
Lewis,LABELLE,Cindy O'Laughlin,151,18
Lewis,LAGRANGE,Cindy O'Laughlin,481,18
Lewis,LEWISTOWN,Cindy O'Laughlin,289,18
Lewis,MONTICELLO,Cindy O'Laughlin,290,18
Lewis,CANTON,Cindy O'Laughlin,587,18
Lewis,ABSENTEE,Cindy O'Laughlin,127,18
Lewis,EWING,Crystal Stephens,150,18
Lewis,LABELLE,Crystal Stephens,82,18
Lewis,LAGRANGE,Crystal Stephens,200,18
Lewis,LEWISTOWN,Crystal Stephens,91,18
Lewis,MONTICELLO,Crystal Stephens,69,18
Lewis,CANTON,Crystal Stephens,340,18
Lewis,ABSENTEE,Crystal Stephens,67,18
Lincoln,TROY CITY-1,Jeanie Riddle,809,10
Lincoln,TROY CITY-2,Jeanie Riddle,751,10
Lincoln,TROY RURAL,Jeanie Riddle,886,10
Lincoln,FOLEY,Jeanie Riddle,819,10
Lincoln,MOSCOW MILLS,Jeanie Riddle,1900,10
Lincoln,ZOAR,Jeanie Riddle,589,10
Lincoln,HAWK POINT,Jeanie Riddle,843,10
Lincoln,NEW HOPE,Jeanie Riddle,426,10
Lincoln,MILLWOOD,Jeanie Riddle,515,10
Lincoln,WINFIELD,Jeanie Riddle,974,10
Lincoln,BIRKHEAD,Jeanie Riddle,1270,10
Lincoln,OLD MONROE,Jeanie Riddle,789,10
Lincoln,BRUSSELS,Jeanie Riddle,800,10
Lincoln,WHITESIDE,Jeanie Riddle,301,10
Lincoln,BRISCOE,Jeanie Riddle,538,10
Lincoln,SILEX,Jeanie Riddle,233,10
Lincoln,TROY CITY-3,Jeanie Riddle,1085,10
Lincoln,MOSCOW MILLS CITY,Jeanie Riddle,498,10
Lincoln,ELSBERRY,Jeanie Riddle,625,10
Lincoln,FEDERAL,Jeanie Riddle,1,10
Lincoln,TROY CITY-1,Ayanna Shivers,405,10
Lincoln,TROY CITY-2,Ayanna Shivers,435,10
Lincoln,TROY RURAL,Ayanna Shivers,384,10
Lincoln,FOLEY,Ayanna Shivers,365,10
Lincoln,MOSCOW MILLS,Ayanna Shivers,783,10
Lincoln,ZOAR,Ayanna Shivers,211,10
Lincoln,HAWK POINT,Ayanna Shivers,288,10
Lincoln,NEW HOPE,Ayanna Shivers,195,10
Lincoln,MILLWOOD,Ayanna Shivers,120,10
Lincoln,WINFIELD,Ayanna Shivers,482,10
Lincoln,BIRKHEAD,Ayanna Shivers,634,10
Lincoln,OLD MONROE,Ayanna Shivers,351,10
Lincoln,BRUSSELS,Ayanna Shivers,365,10
Lincoln,WHITESIDE,Ayanna Shivers,75,10
Lincoln,BRISCOE,Ayanna Shivers,182,10
Lincoln,SILEX,Ayanna Shivers,62,10
Lincoln,TROY CITY-3,Ayanna Shivers,532,10
Lincoln,MOSCOW MILLS CITY,Ayanna Shivers,275,10
Lincoln,ELSBERRY,Ayanna Shivers,346,10
Lincoln,FEDERAL,Ayanna Shivers,0,10
Linn,BAKER/N SALEM,Cindy O'Laughlin,111,18
Linn,BENTON NORTH DIST (7),Cindy O'Laughlin,47,18
Linn,BENTON SOUTH DIST (7),Cindy O'Laughlin,52,18
Linn,BROOKFIELD 1.2 DIST (7),Cindy O'Laughlin,564,18
Linn,BROOKFIELD 3.4 DIST (7),Cindy O'Laughlin,471,18
Linn,BUCKLIN DIST (6),Cindy O'Laughlin,187,18
Linn,CLAY/PARSON CREEK,Cindy O'Laughlin,334,18
Linn,ENTERPRISE/GRANTSVILLE DIST (7),Cindy O'Laughlin,128,18
Linn,JACKSON,Cindy O'Laughlin,45,18
Linn,JEFFERSON DIST (7),Cindy O'Laughlin,210,18
Linn,"MARCELINE 1,2,3,4",Cindy O'Laughlin,607,18
Linn,YELLOW CREEK DIST (7),Cindy O'Laughlin,111,18
Linn,ABSENTEE,Cindy O'Laughlin,231,18
Linn,LOCUST CREEK DIST (7),Cindy O'Laughlin,152,18
Linn,PROVISIONAL,Cindy O'Laughlin,6,18
Linn,BAKER/N SALEM,Crystal Stephens,30,18
Linn,BENTON NORTH DIST (7),Crystal Stephens,9,18
Linn,BENTON SOUTH DIST (7),Crystal Stephens,20,18
Linn,BROOKFIELD 1.2 DIST (7),Crystal Stephens,247,18
Linn,BROOKFIELD 3.4 DIST (7),Crystal Stephens,218,18
Linn,BUCKLIN DIST (6),Crystal Stephens,99,18
Linn,CLAY/PARSON CREEK,Crystal Stephens,87,18
Linn,ENTERPRISE/GRANTSVILLE DIST (7),Crystal Stephens,24,18
Linn,JACKSON,Crystal Stephens,12,18
Linn,JEFFERSON DIST (7),Crystal Stephens,67,18
Linn,"MARCELINE 1,2,3,4",Crystal Stephens,292,18
Linn,YELLOW CREEK DIST (7),Crystal Stephens,40,18
Linn,ABSENTEE,Crystal Stephens,117,18
Linn,LOCUST CREEK DIST (7),Crystal Stephens,51,18
Linn,PROVISIONAL,Crystal Stephens,4,18
Macon,MACON WARD 1,Cindy O'Laughlin,529,18
Macon,MACON WARD 2,Cindy O'Laughlin,389,18
Macon,MACON WARD 3,Cindy O'Laughlin,196,18
Macon,MACON WARD 4,Cindy O'Laughlin,244,18
Macon,MACON EXPO CENTER,Cindy O'Laughlin,1056,18
Macon,ATLANTA,Cindy O'Laughlin,325,18
Macon,LAPLATA,Cindy O'Laughlin,563,18
Macon,BEVIER,Cindy O'Laughlin,550,18
Macon,CALLAO,Cindy O'Laughlin,221,18
Macon,NEW CAMBRIA,Cindy O'Laughlin,191,18
Macon,ETHEL,Cindy O'Laughlin,74,18
Macon,ABSENTEE,Cindy O'Laughlin,294,18
Macon,MACON WARD 1,Crystal Stephens,214,18
Macon,MACON WARD 2,Crystal Stephens,199,18
Macon,MACON WARD 3,Crystal Stephens,111,18
Macon,MACON WARD 4,Crystal Stephens,135,18
Macon,MACON EXPO CENTER,Crystal Stephens,334,18
Macon,ATLANTA,Crystal Stephens,126,18
Macon,LAPLATA,Crystal Stephens,200,18
Macon,BEVIER,Crystal Stephens,159,18
Macon,CALLAO,Crystal Stephens,76,18
Macon,NEW CAMBRIA,Crystal Stephens,85,18
Macon,ETHEL,Crystal Stephens,28,18
Macon,ABSENTEE,Crystal Stephens,140,18
Maries,BRINKTOWN,Mike Bernskoetter,157,6
Maries,HAYDEN HEIGHTS,Mike Bernskoetter,229,6
Maries,HODGEVILLE,Mike Bernskoetter,125,6
Maries,MASON RIDGE,Mike Bernskoetter,211,6
Maries,SAFE,Mike Bernskoetter,186,6
Maries,SANTEE,Mike Bernskoetter,184,6
Maries,VICHY,Mike Bernskoetter,258,6
Maries,BELLE,Mike Bernskoetter,770,6
